Spieler_ID;Vereins_ID;Trikot_Nr;Spieler_Name;Land;Spiele;Tore;Vorlagen;
1647;49;0;Mustafa Amini;AUS;15;1;0;
1648;49;0;Dominik Nothnagel;D;14;0;0;
1649;49;0;Ufuk Özbek;TUR;8;0;0;
1650;49;0;Mitsuru Maruoka;JAP;8;0;0;
1651;49;0;Jeremy Serwy;B;7;0;0;
1652;49;0;Erik Durm;D;2;0;0;
1653;49;0;Jonas Hofmann;D;1;0;0;
1654;49;0;Tammo Harder;D;31;7;0;
1655;49;0;Balint Bajner;HUN;29;3;0;
1656;49;0;Marvin Ducksch;D;25;12;0;
1657;49;0;Julian Derstroff;D;17;2;0;
1658;49;0;Timmy Thiele;D;7;2;0;
1659;49;0;Tim Väyrynen;FIN;7;1;0;
1660;49;0;Nick Weber;D;5;0;0;
1661;49;0;Julian Schieber;D;1;0;0;
1662;51;0;Korbinian Müller;D;27;0;0;
1663;51;0;Michael Zetterer;D;10;0;0;
1664;51;0;Sebastian Wolf;D;0;0;0;
1665;51;0;Felix Dinkel;D;0;0;0;
1666;51;0;Benjamin Schwarz;D;29;2;0;
1667;51;0;Mario Erb;D;28;2;0;
1668;51;0;Alexander Hack;D;28;1;0;
1669;51;0;Fabian Götze;D;27;1;0;
1670;51;0;Daniel Hofstetter;D;18;0;0;
1671;51;0;Jonas Hummels;D;13;2;0;
1672;51;0;Kevin Hingerl;D;8;0;0;
1673;51;0;Danilo Dittrich;D;8;0;0;
1674;51;0;Benjamin Kauffmann;D;2;0;0;
1675;51;0;Thomas Hagn;D;2;0;0;
1676;51;0;Mike Niebauer;D;0;0;0;
1677;51;0;Quirin Moll;D;36;2;0;
1678;51;0;Maximilian Welzmüller;D;32;5;0;
1679;51;0;Florian Bichler;D;31;5;0;
1680;51;0;Marius Willsch;D;23;0;0;
1681;51;0;Lucas Hufnagel;D;17;1;0;
1682;51;0;Roland Sternisko;D;13;1;0;
1683;51;0;Stefan Haas;D;9;0;0;
1684;51;0;Kenny Prince Redondo;D;7;1;0;
1685;51;0;Florian Heller;D;7;1;0;
1686;51;0;Tobias Killer;D;5;0;0;
1687;51;0;Dominik Rohracker;D;2;0;0;
1688;51;0;Leon Müller-Wiesen;D;0;0;0;
1689;51;0;Felix Stemmer;D;0;0;0;
1690;51;0;Sandro Kaiser;D;0;0;0;
1691;51;0;Janik Haberer;D;34;8;0;
1692;51;0;Andreas Voglsammer;D;34;10;0;
1693;51;0;Thomas Steinherr;D;31;2;0;
1694;51;0;Marius Duhnke;D;29;4;0;
1695;51;0;Pascal Köpke;D;4;2;0;
1696;51;0;Michael Marinkovic;D;1;0;0;
1697;54;25;Niklas Jakusch;D;21;0;0;
1698;54;1;Maximilian Riedmüller;D;16;0;0;
1699;54;12;Daniel Strähle;D;0;0;0;
1700;54;7;Fabian Wetter;D;35;3;0;
1701;54;19;Patrick Herrmann;D;35;0;0;
1702;54;27;Marcel Gebers;D;34;5;0;
1703;54;4;Manuel Hartmann;D;31;1;0;
1704;54;7;Gerrit Pressel;D;2;0;0;
1705;54;3;Hamza Kizil;DEN;0;0;0;
1706;54;6;David Urban;D;0;0;0;
1707;54;8;Tim Danneberg;D;34;3;0;
1708;54;11;Rafael Kazior;D;34;1;0;
1709;54;20;Marc Heider;D;30;9;0;
1710;54;21;Tim Siedschlag;D;29;3;0;
1711;54;26;Patrick Breitkreuz;D;29;0;0;
1712;54;29;Hauke Wahl;D;26;0;0;
1713;54;10;Casper Johansen;DEN;23;2;0;
1714;54;0;Mikkel Vendelbo;DEN;16;0;0;
1715;54;13;Marlon Krause;D;9;0;0;
1716;54;24;Jaroslaw Lindner;D;6;1;0;
1717;54;0;Fabian Arndt;D;4;0;0;
1718;54;28;Deran Toksöz;D;3;0;0;
1719;54;23;Steve Müller;D;2;0;0;
1720;54;9;Andy Hebler;D;0;0;0;
1721;54;14;Takuya Okada;JAP;0;0;0;
1722;54;18;Darryl Geurts;D;0;0;0;
1723;54;22;Fiete Sykora;D;36;5;0;
1724;54;30;Marcel Schied;D;31;3;0;
1725;54;0;Manuel Schäffler;D;10;0;0;
1726;54;0;George Sebastian Kelbel;D;7;0;0;
1727;54;0;Kevin Schulze;D;6;1;0;
1728;54;0;Mika Ääritalo;FIN;6;0;0;
1729;54;15;Onur Akdogan;D;1;0;0;
1730;52;1;Kenneth Kronholm;D;36;0;0;
1731;52;21;Daniel Kläs;D;0;0;0;
1732;52;30;Morten Jensen;D;0;0;0;
1733;52;32;Lukas Billick;D;33;0;0;
1734;52;13;Marc Gross;D;31;0;0;
1735;52;4;Timo Wenzel;D;27;2;0;
1736;52;0;Onanga Itoua;F;19;0;0;
1737;52;22;Chris Wolf;D;15;0;0;
1738;52;33;Sebastian Wolf;D;15;0;0;
1739;52;3;Bryan Mélisse;F;11;0;0;
1740;52;0;Zimmer Moritz;D;2;0;0;
1741;52;20;Milad Salem;AFG;33;5;0;
1742;52;0;Dominik Rohracker;D;27;1;0;
1743;52;6;Muhittin Bastürk;D;25;0;0;
1744;52;8;Daniel Jungwirth;D;15;0;0;
1745;52;0;Serkan Göcer;D;15;1;0;
1746;52;0;Ricky Pinheiro;POR;15;1;0;
1747;52;0;Jeff Gyasi;D;13;0;0;
1748;52;10;Christian Grimm;D;12;0;0;
1749;52;37;Marc Gallego;D;10;0;0;
1750;52;0;Nico Zimmermann;D;10;0;0;
1751;52;2;Alexander Buch;D;8;0;0;
1752;52;7;Thorsten Reiß;D;7;0;0;
1753;52;11;Marcel Schug;D;2;0;0;
1754;52;14;Alexander Schmieden;D;1;0;0;
1755;52;29;Gianni Gotthardt;D;0;0;0;
1756;52;18;Felix Luz;D;27;11;0;
1757;52;9;Angelo Vaccaro;I;20;8;0;
1758;52;19;Salif Cissé;D;18;1;0;
1759;52;0;Frederick Kyereh;D;18;0;0;
1760;52;0;Sascha Wolfert;D;12;0;0;
1761;52;17;Felix Dausend;D;10;1;0;
1762;52;0;Sebastian Piotrowski;D;5;0;0;
1763;52;0;Ondrej Smetana;CZE;3;0;0;
1764;52;27;Kevin Feiersinger;D;1;0;0;
1765;52;0;Murat Adigüzel;TUR;0;0;0;
1766;56;0;Stephan Loboué;CIV;35;0;0;
1767;56;0;Alexander Eiban;D;2;0;0;
1768;56;0;Christoph Burkhard;D;36;6;0;
1769;56;0;Florian Pflügler;D;28;2;0;
1770;56;0;Ulrich Taffertshofer;D;23;0;0;
1771;56;0;Stefano Cincotta;D;21;0;0;
1772;56;0;Michael Hefele;D;15;0;0;
1773;56;0;Moritz Moser;D;13;0;0;
1774;56;0;Maximilian Drum;D;10;0;0;
1775;56;0;Jure Colak;CRO;9;0;0;
1776;56;0;Darlington Omodiagbe;NGA;5;0;0;
1777;56;0;Michael Schick;D;0;0;0;
1778;56;0;Thomas Leberfinger;D;0;0;0;
1779;56;0;Marco Holz;D;36;4;0;
1780;56;0;Thorsten Burkhardt;D;35;3;0;
1781;56;0;Stephan Thee;D;33;3;0;
1782;56;0;Tobias Schröck;D;33;3;0;
1783;56;0;Maurice Müller;D;26;0;0;
1784;56;0;Alexander Eberlein;D;22;0;0;
1785;56;0;Viktor Bopp;D;10;1;0;
1786;56;0;Youssef Mokhtari;MAR/D;9;2;0;
1787;56;0;Benjamin Kindsvater;D;8;0;0;
1788;56;0;Olcay Turhan;TUR;6;0;0;
1789;56;0;Philipp Knochner;D;2;1;0;
1790;56;0;Tobias Huber;D;0;0;0;
1791;56;0;Patryk Mrowca;D;0;0;0;
1792;56;0;Florian Brachtel;D;0;0;0;
1793;56;0;Angelo Hauk;D;29;2;0;
1794;56;0;Henrich Bencik;SVK;28;5;0;
1795;56;0;Ahmet Kulabas;TUR/D;21;2;0;
1796;56;0;Bernd Rosinger;D;8;0;0;
1797;56;0;Ioannis Simosis;GR;5;0;0;
1798;56;0;Robert Glatzel;D;3;0;0;
1799;56;0;Anel Hodzic;BOS;0;0;0;
1800;55;0;Timo Ochs;D;37;0;0;
1801;55;0;Michael Müller;D;0;0;0;
1802;55;0;Tim Knipping;D;31;1;0;
1803;55;0;Nils Fischer;D;27;2;0;
1804;55;0;Tim Stegerer;D;26;0;0;
1805;55;0;Martin Forkel;D;23;0;0;
1806;55;0;Kim Falkenberg;D;21;0;0;
1807;55;0;Florian Ballas;D;15;0;0;
1808;55;0;Christian Eggert;D;14;0;0;
1809;55;0;André Mandt;D;12;1;0;
1810;55;0;Mounir Chaftar;D;11;0;0;
1811;55;0;Kevin Maek;D;9;1;0;
1812;55;0;Francois Marque;F;5;0;0;
1813;55;0;Juri Judt;D;5;0;0;
1814;55;0;Pascal Pellowski;D;4;0;0;
1815;55;0;Lukas Kohler;D;4;0;0;
1816;55;0;Mark Lerandy;D;2;0;0;
1817;55;0;Maximilian Rupp;D;2;0;0;
1818;55;0;Julian Kern;D;0;0;0;
1819;55;0;Raffael Korte;D;33;5;0;
1820;55;0;Serkan Göcer;D;20;1;0;
1821;55;0;Manuel Zeitz;D;15;0;0;
1822;55;0;Tim Kruse;D;14;0;0;
1823;55;0;Kevin Pezzoni;D;14;0;0;
1824;55;0;Taku Ishihara;JAP;13;2;0;
1825;55;0;Philipp Kreuels;D;9;0;0;
1826;55;0;Artur Schneider;D;8;0;0;
1827;55;0;Julien Humbert;D;6;1;0;
1828;55;0;Andreas Glockner;D;2;0;0;
1829;55;0;Jaron Schäfer;D;2;0;0;
1830;55;0;Markus Hayer;D;0;0;0;
1831;55;0;Frederic Ehrmann;D;0;0;0;
1832;55;0;Philipp Hoffmann;D;32;6;0;
1833;55;0;Marcel Ziemer;D;24;8;0;
1834;55;0;Thomas Rathgeber;D;20;4;0;
1835;55;0;Vito Plut;SLO;16;0;0;
1836;55;0;Maurice Deville;D;12;2;0;
1837;55;0;Patrick Schmidt;D;8;1;0;
1838;55;0;Stefan Reisinger;D;7;2;0;
1839;55;0;Jannik Schliesing;D;2;0;0;
